strategy,baseline_family,split,date,episode_id,start_row,start_timestamp,end_timestamp,direction,kappa_T,task_size,n_steps,depth,initial_mid,final_mid,market_move_signed,scheduled_total,executed_quantity,unfinished,completion_rate,episode_vwap,slippage_notional,slippage_per_share_task,slippage_ticks_per_share,avg_sq_remaining,max_remaining,completion_step,half_completion_step,n_fill_steps,aggressive_ratio,carry_unfilled,local_episode_id,episode_key,data_format,lobster_levels,tick_size,lot_size
twap,classical_control,test,2026-04-21,2026-04-21_0110,704000,39416.034166332,39456.879196409,sell,0.0,600,64,10,252.065,252.125,-0.060000000000002274,600,600,0,1.0,252.04289999999995,13.260000000001583,0.02210000000000264,2.2100000000002638,109703.125,590,60,30,60,1.0,True,110,2026-04-21_0110,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0111,710400,39457.866107139,39507.095516686,sell,0.0,600,64,10,252.11,251.985,0.125,600,600,0,1.0,252.0476666666667,37.40000000002283,0.062333333333371384,6.233333333337138,109703.125,590,60,30,60,1.0,True,111,2026-04-21_0111,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0112,716800,39507.713490714,39546.539500966,sell,0.0,600,64,10,251.995,252.135,-0.13999999999998636,600,600,0,1.0,252.06016666666662,-39.10000000001537,-0.06516666666669228,-6.516666666669228,109703.125,590,60,30,60,1.0,True,112,2026-04-21_0112,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0113,723200,39547.650731825,39593.960680612,buy,0.0,600,64,10,252.155,251.92000000000002,-0.23499999999998522,600,600,0,1.0,252.08953333333338,-39.280000000009295,-0.06546666666668216,-6.546666666668216,109703.125,590,60,30,60,1.0,True,113,2026-04-21_0113,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0114,729600,39595.814904312,39624.364312224,sell,0.0,600,64,10,251.915,252.03,-0.1150000000000091,600,600,0,1.0,252.0816666666667,-99.99999999999409,-0.1666666666666568,-16.66666666666568,109703.125,590,60,30,60,1.0,True,114,2026-04-21_0114,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0115,736000,39624.568616142,39647.505606545,sell,0.0,600,64,10,251.98000000000002,251.665,0.31500000000002615,600,600,0,1.0,251.9442833333334,21.430000000011205,0.03571666666668534,3.571666666668534,109703.125,590,60,30,60,1.0,True,115,2026-04-21_0115,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0116,742400,39647.506373068,39657.150030279,buy,0.0,600,64,10,251.64,251.605,-0.03499999999999659,600,600,0,1.0,251.71318333333335,43.9100000000185,0.07318333333336416,7.318333333336416,109703.125,590,60,30,60,1.0,True,116,2026-04-21_0116,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0117,748800,39657.156545071,39685.964251606,buy,0.0,600,64,10,251.665,251.385,-0.28000000000000114,600,600,0,1.0,251.65408333333335,-6.550000000006094,-0.010916666666676823,-1.0916666666676822,109703.125,590,60,30,60,1.0,True,117,2026-04-21_0117,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0118,755200,39686.011474685,39716.150951674,sell,0.0,600,64,10,251.385,251.36,0.024999999999977263,600,600,0,1.0,251.3548999999999,18.05999999999267,0.030099999999987782,3.009999999998778,109703.125,590,60,30,60,1.0,True,118,2026-04-21_0118,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0119,761600,39717.857839013,39741.259785429,buy,0.0,600,64,10,251.37,251.37,0.0,600,600,0,1.0,251.3660166666667,-2.3899999999875945,-0.003983333333312657,-0.39833333333126575,109703.125,590,60,30,60,1.0,True,119,2026-04-21_0119,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0120,768000,39741.754736772,39789.033542892,sell,0.0,600,64,10,251.425,251.345,0.0800000000000125,600,600,0,1.0,251.32360000000006,60.8400000000006,0.101400000000001,10.1400000000001,109703.125,590,60,30,60,1.0,True,120,2026-04-21_0120,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0121,774400,39789.922924673,39826.583753021,buy,0.0,600,64,10,251.325,251.35500000000002,0.03000000000002956,600,600,0,1.0,251.2814833333334,-26.11000000000149,-0.04351666666666915,-4.351666666666915,109703.125,590,60,30,60,1.0,True,121,2026-04-21_0121,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0122,780800,39827.373011056,39863.440025207,sell,0.0,600,64,10,251.35500000000002,251.37,-0.014999999999986358,600,600,0,1.0,251.3352666666667,11.840000000010605,0.01973333333335101,1.9733333333351009,109703.125,590,60,30,60,1.0,True,122,2026-04-21_0122,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0123,787200,39864.164234004,39903.252217431,buy,0.0,600,64,10,251.35000000000002,251.45,0.0999999999999659,600,600,0,1.0,251.45028333333335,60.169999999998254,0.10028333333333042,10.028333333333043,109703.125,590,60,30,60,1.0,True,123,2026-04-21_0123,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0124,793600,39903.357280059,39938.283066205,buy,0.0,600,64,10,251.44,251.06,-0.37999999999999545,600,600,0,1.0,251.3724500000001,-40.53000000000793,-0.06755000000001322,-6.7550000000013215,109703.125,590,60,30,60,1.0,True,124,2026-04-21_0124,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0125,800000,39938.447999759,39963.989673665,buy,0.0,600,64,10,251.06,251.19,0.12999999999999545,600,600,0,1.0,251.1451666666667,51.10000000000309,0.08516666666667182,8.516666666667183,109703.125,590,60,30,60,1.0,True,125,2026-04-21_0125,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0126,806400,39963.996927409,39999.748896961,buy,0.0,600,64,10,251.19,251.235,0.045000000000015916,600,600,0,1.0,251.25490000000005,38.93999999999642,0.06489999999999403,6.4899999999994025,109703.125,590,60,30,60,1.0,True,126,2026-04-21_0126,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0127,812800,40000.755679824,40032.257511822,sell,0.0,600,64,10,251.245,251.37,-0.125,600,600,0,1.0,251.23434999999992,6.389999999990323,0.010649999999983872,1.0649999999983872,109703.125,590,60,30,60,1.0,True,127,2026-04-21_0127,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0128,819200,40032.28500366,40059.517175434,buy,0.0,600,64,10,251.39999999999998,251.74,0.34000000000003183,600,600,0,1.0,251.55386666666672,92.32000000000198,0.15386666666666998,15.386666666666997,109703.125,590,60,30,60,1.0,True,128,2026-04-21_0128,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0129,825600,40059.733376948,40108.42067597,sell,0.0,600,64,10,251.745,251.95,-0.20499999999998408,600,600,0,1.0,251.75286666666662,-4.720000000009804,-0.007866666666683007,-0.7866666666683008,109703.125,590,60,30,60,1.0,True,129,2026-04-21_0129,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0130,832000,40108.682527403,40154.612036093,sell,0.0,600,64,10,251.945,251.96499999999997,-0.01999999999998181,600,600,0,1.0,251.89973333333327,27.15999999999076,0.045266666666651266,4.526666666665126,109703.125,590,60,30,60,1.0,True,130,2026-04-21_0130,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0131,838400,40155.250875522,40210.909618331,sell,0.0,600,64,10,251.95,252.18,-0.2300000000000182,600,600,0,1.0,252.01674999999997,-40.05000000000291,-0.06675000000000485,-6.675000000000485,109703.125,590,60,30,60,1.0,True,131,2026-04-21_0131,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0132,844800,40211.239548325,40270.421841387,sell,0.0,600,64,10,252.19,252.62,-0.4300000000000068,600,600,0,1.0,252.30541666666667,-69.24999999999409,-0.11541666666665681,-11.541666666665682,109703.125,590,60,30,60,1.0,True,132,2026-04-21_0132,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0133,851200,40271.477418735,40312.130105124,sell,0.0,600,64,10,252.63,252.47500000000002,0.15499999999997272,600,600,0,1.0,252.52471666666665,63.17000000001326,0.10528333333335543,10.528333333335544,109703.125,590,60,30,60,1.0,True,133,2026-04-21_0133,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0134,857600,40312.667260399,40363.072472153,buy,0.0,600,64,10,252.495,252.495,0.0,600,600,0,1.0,252.57821666666666,49.93000000001439,0.08321666666669064,8.321666666669065,109703.125,590,60,30,60,1.0,True,134,2026-04-21_0134,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0135,864000,40363.896931437,40432.718077895,sell,0.0,600,64,10,252.5,252.525,-0.025000000000005684,600,600,0,1.0,252.4482,31.080000000003565,0.051800000000005945,5.180000000000594,109703.125,590,60,30,60,1.0,True,135,2026-04-21_0135,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0136,870400,40432.73432933,40499.108264985,sell,0.0,600,64,10,252.49,252.53,-0.03999999999999204,600,600,0,1.0,252.53480000000002,-26.879999999993288,-0.044799999999988814,-4.479999999998881,109703.125,590,60,30,60,1.0,True,136,2026-04-21_0136,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0137,876800,40500.358445549,40560.479575495,buy,0.0,600,64,10,252.53,252.565,0.03499999999999659,600,600,0,1.0,252.61036666666666,48.21999999998798,0.08036666666664663,8.036666666664663,109703.125,590,60,30,60,1.0,True,137,2026-04-21_0137,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0138,883200,40561.040421371,40612.31998153,buy,0.0,600,64,10,252.565,252.64,0.07499999999998863,600,600,0,1.0,252.5811,9.659999999994398,0.016099999999990663,1.6099999999990662,109703.125,590,60,30,60,1.0,True,138,2026-04-21_0138,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0139,889600,40612.325502672,40666.420974973,sell,0.0,600,64,10,252.57999999999998,252.43,0.14999999999997726,600,600,0,1.0,252.50300000000013,46.19999999998299,0.07699999999997166,7.699999999997165,109703.125,590,60,30,60,1.0,True,139,2026-04-21_0139,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0140,896000,40666.423626555,40730.998702735,sell,0.0,600,64,10,252.41,252.42000000000002,-0.010000000000019327,600,600,0,1.0,252.4376833333332,-16.610000000003765,-0.02768333333333961,-2.768333333333961,109703.125,590,60,30,60,1.0,True,140,2026-04-21_0140,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0141,902400,40731.888850786,40771.137499561,buy,0.0,600,64,10,252.425,252.76,0.33499999999997954,600,600,0,1.0,252.7297666666667,182.8600000000033,0.3047666666666722,30.476666666667217,109703.125,590,60,30,60,1.0,True,141,2026-04-21_0141,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0142,908800,40772.0467327,40824.168604932,sell,0.0,600,64,10,252.755,252.68,0.07499999999998863,600,600,0,1.0,252.70156666666668,32.060000000011314,0.05343333333335219,5.343333333335219,109703.125,590,60,30,60,1.0,True,142,2026-04-21_0142,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0143,915200,40825.413431961,40882.726743468,sell,0.0,600,64,10,252.70499999999998,252.53500000000003,0.16999999999995907,600,600,0,1.0,252.61574999999993,53.549999999984266,0.08924999999997378,8.924999999997377,109703.125,590,60,30,60,1.0,True,143,2026-04-21_0143,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0144,921600,40883.072145865,40943.466950688,sell,0.0,600,64,10,252.5,252.57,-0.06999999999999318,600,600,0,1.0,252.5473166666666,-28.390000000000327,-0.047316666666667215,-4.7316666666667215,109703.125,590,60,30,60,1.0,True,144,2026-04-21_0144,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0145,928000,40945.785307488,41009.799236607,buy,0.0,600,64,10,252.585,252.39499999999998,-0.19000000000002615,600,600,0,1.0,252.59560000000002,6.360000000007403,0.01060000000001234,1.060000000001234,109703.125,590,60,30,60,1.0,True,145,2026-04-21_0145,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0146,934400,41009.848988741,41054.015055886,sell,0.0,600,64,10,252.36,252.445,-0.08499999999997954,600,600,0,1.0,252.36768333333322,-4.609999999980573,-0.007683333333300955,-0.7683333333300956,109703.125,590,60,30,60,1.0,True,146,2026-04-21_0146,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0147,940800,41056.302302099,41110.4031307,buy,0.0,600,64,10,252.44,252.39499999999998,-0.045000000000015916,600,600,0,1.0,252.4120166666667,-16.790000000007694,-0.02798333333334616,-2.798333333334616,109703.125,590,60,30,60,1.0,True,147,2026-04-21_0147,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0148,947200,41110.550621826,41158.352324702,buy,0.0,600,64,10,252.39499999999998,252.31,-0.08499999999997954,600,600,0,1.0,252.40573333333333,6.4400000000091495,0.010733333333348583,1.0733333333348583,109703.125,590,60,30,60,1.0,True,148,2026-04-21_0148,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0149,953600,41159.127465659,41221.543803644,sell,0.0,600,64,10,252.325,252.04000000000002,0.28499999999996817,600,600,0,1.0,252.1353333333333,113.80000000000018,0.18966666666666698,18.966666666666697,109703.125,590,60,30,60,1.0,True,149,2026-04-21_0149,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0150,960000,41222.342166359,41268.929904029,buy,0.0,600,64,10,252.02499999999998,251.89,-0.1349999999999909,600,600,0,1.0,251.90846666666678,-69.91999999999962,-0.1165333333333327,-11.65333333333327,109703.125,590,60,30,60,1.0,True,150,2026-04-21_0150,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0151,966400,41270.265138519,41327.001083526,buy,0.0,600,64,10,251.925,252.065,0.13999999999998636,600,600,0,1.0,252.08553333333325,96.31999999999971,0.16053333333333286,16.053333333333285,109703.125,590,60,30,60,1.0,True,151,2026-04-21_0151,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0152,972800,41327.041667624,41384.043522897,sell,0.0,600,64,10,252.015,252.28,-0.2650000000000148,600,600,0,1.0,252.05244999999996,-22.4700000000189,-0.0374500000000315,-3.74500000000315,109703.125,590,60,30,60,1.0,True,152,2026-04-21_0152,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0153,979200,41385.159835561,41423.863812638,buy,0.0,600,64,10,252.28,252.27499999999998,-0.005000000000023874,600,600,0,1.0,252.28871666666657,5.229999999989104,0.008716666666648507,0.8716666666648507,109703.125,590,60,30,60,1.0,True,153,2026-04-21_0153,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0154,985600,41424.866029329,41486.570827511,buy,0.0,600,64,10,252.285,252.16,-0.125,600,600,0,1.0,252.24251666666672,-25.489999999996144,-0.042483333333326906,-4.248333333332691,109703.125,590,60,30,60,1.0,True,154,2026-04-21_0154,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0155,992000,41487.792830925,41548.960389919,buy,0.0,600,64,10,252.14999999999998,252.20499999999998,0.05500000000000682,600,600,0,1.0,252.1873500000001,22.409999999994852,0.03734999999999142,3.734999999999142,109703.125,590,60,30,60,1.0,True,155,2026-04-21_0155,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0156,998400,41550.011103438,41609.683147305,buy,0.0,600,64,10,252.185,252.17000000000002,-0.014999999999986358,600,600,0,1.0,252.3131166666667,76.87000000000398,0.12811666666667332,12.81166666666733,109703.125,590,60,30,60,1.0,True,156,2026-04-21_0156,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0157,1004800,41610.011447193,41666.507962675,buy,0.0,600,64,10,252.15499999999997,252.13,-0.024999999999977263,600,600,0,1.0,252.16386666666682,5.320000000010623,0.008866666666684371,0.8866666666684372,109703.125,590,60,30,60,1.0,True,157,2026-04-21_0157,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0158,1011200,41667.057633674,41731.833165266,sell,0.0,600,64,10,252.14999999999998,252.09500000000003,0.05499999999994998,600,600,0,1.0,252.20251666666672,-31.509999999998854,-0.052516666666664755,-5.251666666666476,109703.125,590,60,30,60,1.0,True,158,2026-04-21_0158,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0159,1017600,41732.335905347,41784.575546762,sell,0.0,600,64,10,252.12,251.90499999999997,0.21500000000003183,600,600,0,1.0,252.0469166666667,43.849999999987176,0.07308333333331196,7.308333333331196,109703.125,590,60,30,60,1.0,True,159,2026-04-21_0159,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0160,1024000,41784.978957855,41845.799062071,buy,0.0,600,64,10,251.91,252.11,0.20000000000001705,600,600,0,1.0,251.95876666666672,29.260000000002492,0.04876666666667082,4.876666666667082,109703.125,590,60,30,60,1.0,True,160,2026-04-21_0160,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0161,1030400,41846.647617117,41905.360027784,sell,0.0,600,64,10,252.135,252.055,0.07999999999998408,600,600,0,1.0,252.1264000000002,5.159999999998945,0.008599999999998241,0.8599999999998241,109703.125,590,60,30,60,1.0,True,161,2026-04-21_0161,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0162,1036800,41906.160480154,41969.516530426,buy,0.0,600,64,10,252.055,252.25,0.19499999999999318,600,600,0,1.0,252.09628333333347,24.769999999986794,0.04128333333331132,4.128333333331132,109703.125,590,60,30,60,1.0,True,162,2026-04-21_0162,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0163,1043200,41971.002911822,42041.81101416,buy,0.0,600,64,10,252.23000000000002,252.39499999999998,0.16499999999996362,600,600,0,1.0,252.29861666666667,41.16999999998825,0.06861666666664708,6.861666666664708,109703.125,590,60,30,60,1.0,True,163,2026-04-21_0163,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0164,1049600,42045.383246968,42109.411680001,sell,0.0,600,64,10,252.39499999999998,252.20999999999998,0.18500000000000227,600,600,0,1.0,252.2601333333333,80.91999999999007,0.13486666666665012,13.48666666666501,109703.125,590,60,30,60,1.0,True,164,2026-04-21_0164,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0165,1056000,42110.430342984,42185.37008006,buy,0.0,600,64,10,252.19,252.28,0.09000000000000341,600,600,0,1.0,252.2396666666666,29.799999999995634,0.04966666666665939,4.966666666665939,109703.125,590,60,30,60,1.0,True,165,2026-04-21_0165,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0166,1062400,42186.118093751,42255.056419637,sell,0.0,600,64,10,252.265,252.29500000000002,-0.03000000000002956,600,600,0,1.0,252.21156666666673,32.059999999981756,0.053433333333302926,5.343333333330293,109703.125,590,60,30,60,1.0,True,166,2026-04-21_0166,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0167,1068800,42255.067419693,42332.115212634,sell,0.0,600,64,10,252.26,252.08499999999998,0.17500000000001137,600,600,0,1.0,252.1161166666667,86.3299999999931,0.14388333333332184,14.388333333332184,109703.125,590,60,30,60,1.0,True,167,2026-04-21_0167,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0168,1075200,42333.192384863,42423.481100566,sell,0.0,600,64,10,252.09500000000003,252.09,0.005000000000023874,600,600,0,1.0,252.0527833333334,25.33000000001539,0.04221666666669231,4.221666666669232,109703.125,590,60,30,60,1.0,True,168,2026-04-21_0168,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0169,1081600,42425.049132981,42499.115025529,buy,0.0,600,64,10,252.07999999999998,252.345,0.2650000000000148,600,600,0,1.0,252.3113,138.78000000001566,0.2313000000000261,23.13000000000261,109703.125,590,60,30,60,1.0,True,169,2026-04-21_0169,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0170,1088000,42499.297287186,42580.862140027,buy,0.0,600,64,10,252.39499999999998,252.59500000000003,0.20000000000004547,600,600,0,1.0,252.56654999999995,102.93000000001166,0.17155000000001944,17.155000000001944,109703.125,590,60,30,60,1.0,True,170,2026-04-21_0170,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0171,1094400,42582.011156764,42645.078980055,buy,0.0,600,64,10,252.57,252.28500000000003,-0.28499999999996817,600,600,0,1.0,252.3969833333334,-103.80999999998812,-0.17301666666664686,-17.301666666664687,109703.125,590,60,30,60,1.0,True,171,2026-04-21_0171,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0172,1100800,42645.944282216,42727.02060552,buy,0.0,600,64,10,252.27499999999998,252.25,-0.024999999999977263,600,600,0,1.0,252.3010833333333,15.650000000004638,0.026083333333341063,2.6083333333341066,109703.125,590,60,30,60,1.0,True,172,2026-04-21_0172,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0173,1107200,42727.95547208,42838.731114254,buy,0.0,600,64,10,252.21499999999997,251.97,-0.24499999999997613,600,600,0,1.0,252.08515000000008,-77.90999999997803,-0.12984999999996338,-12.984999999996338,109703.125,590,60,30,60,1.0,True,173,2026-04-21_0173,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0174,1113600,42840.802583094,42929.959422316,sell,0.0,600,64,10,251.95499999999998,252.33499999999998,-0.37999999999999545,600,600,0,1.0,252.06316666666666,-64.90000000001737,-0.10816666666669562,-10.816666666669562,109703.125,590,60,30,60,1.0,True,174,2026-04-21_0174,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0175,1120000,42930.651189154,42968.113186167,sell,0.0,600,64,10,252.35000000000002,252.53500000000003,-0.18500000000000227,600,600,0,1.0,252.36765,-10.59000000000151,-0.017650000000002518,-1.7650000000002517,109703.125,590,60,30,60,1.0,True,175,2026-04-21_0175,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0176,1126400,42968.175827387,43071.744175094,buy,0.0,600,64,10,252.565,252.47500000000002,-0.08999999999997499,600,600,0,1.0,252.55564999999999,-5.61000000000422,-0.009350000000007033,-0.9350000000007034,109703.125,590,60,30,60,1.0,True,176,2026-04-21_0176,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0177,1132800,43074.125674205,43161.339209962,sell,0.0,600,64,10,252.46499999999997,252.53500000000003,-0.07000000000005002,600,600,0,1.0,252.4260833333333,23.349999999975807,0.03891666666662635,3.8916666666626347,109703.125,590,60,30,60,1.0,True,177,2026-04-21_0177,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0178,1139200,43162.606549275,43226.393209953,sell,0.0,600,64,10,252.51,252.70499999999998,-0.19499999999999318,600,600,0,1.0,252.52993333333328,-11.960000000003674,-0.019933333333339458,-1.9933333333339458,109703.125,590,60,30,60,1.0,True,178,2026-04-21_0178,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0179,1145600,43227.400275295,43291.674491312,sell,0.0,600,64,10,252.685,252.78,-0.09499999999999886,600,600,0,1.0,252.69938333333343,-8.630000000001019,-0.014383333333335031,-1.438333333333503,109703.125,590,60,30,60,1.0,True,179,2026-04-21_0179,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0180,1152000,43292.023575437,43378.195368732,buy,0.0,600,64,10,252.765,252.925,0.160000000000025,600,600,0,1.0,252.785,12.000000000025011,0.020000000000041686,2.0000000000041687,109703.125,590,60,30,60,1.0,True,180,2026-04-21_0180,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0181,1158400,43378.320223119,43397.044208624,sell,0.0,600,64,10,252.935,252.70999999999998,0.22500000000002274,600,600,0,1.0,252.78608333333324,89.34999999999718,0.14891666666666198,14.891666666666197,109703.125,590,60,30,60,1.0,True,181,2026-04-21_0181,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0182,1164800,43397.528997075,43458.782570619,buy,0.0,600,64,10,252.7,252.68,-0.01999999999998181,600,600,0,1.0,252.73924999999994,23.549999999997453,0.039249999999995754,3.9249999999995757,109703.125,590,60,30,60,1.0,True,182,2026-04-21_0182,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0183,1171200,43460.2099507,43556.446190926,buy,0.0,600,64,10,252.68,252.87,0.18999999999999773,600,600,0,1.0,252.78770000000003,64.6199999999917,0.10769999999998618,10.769999999998618,109703.125,590,60,30,60,1.0,True,183,2026-04-21_0183,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0184,1177600,43556.836653288,43660.836073985,buy,0.0,600,64,10,252.84500000000003,252.74,-0.10500000000001819,600,600,0,1.0,252.7693,-45.420000000014625,-0.07570000000002437,-7.5700000000024374,109703.125,590,60,30,60,1.0,True,184,2026-04-21_0184,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0185,1184000,43661.519955975,43747.765130035,sell,0.0,600,64,10,252.76,253.06,-0.30000000000001137,600,600,0,1.0,253.0131166666666,-151.87000000000808,-0.25311666666668015,-25.311666666668014,109703.125,590,60,30,60,1.0,True,185,2026-04-21_0185,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0186,1190400,43749.520288609,43810.583382769,buy,0.0,600,64,10,253.075,253.10000000000002,0.025000000000034106,600,600,0,1.0,253.1564833333333,48.88999999999987,0.08148333333333312,8.148333333333312,109703.125,590,60,30,60,1.0,True,186,2026-04-21_0186,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0187,1196800,43810.996628544,43899.526222991,buy,0.0,600,64,10,253.075,252.825,-0.25,600,600,0,1.0,252.9776333333333,-58.4199999999978,-0.097366666666663,-9.7366666666663,109703.125,590,60,30,60,1.0,True,187,2026-04-21_0187,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0188,1203200,43901.818611407,43975.783824955,sell,0.0,600,64,10,252.835,252.63,0.2050000000000125,600,600,0,1.0,252.73955000000012,57.26999999999407,0.09544999999999011,9.544999999999012,109703.125,590,60,30,60,1.0,True,188,2026-04-21_0188,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0189,1209600,43979.654939518,44049.083553713,sell,0.0,600,64,10,252.635,252.86,-0.22500000000002274,600,600,0,1.0,252.71436666666662,-47.62000000000671,-0.07936666666667785,-7.936666666667786,109703.125,590,60,30,60,1.0,True,189,2026-04-21_0189,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0190,1216000,44049.857970298,44167.407371024,sell,0.0,600,64,10,252.885,252.735,0.14999999999997726,600,600,0,1.0,252.83351666666664,30.88999999999578,0.0514833333333263,5.14833333333263,109703.125,590,60,30,60,1.0,True,190,2026-04-21_0190,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0191,1222400,44171.508347646,44264.031656506,buy,0.0,600,64,10,252.72,252.865,0.14500000000001023,600,600,0,1.0,252.80103333333338,48.62000000001353,0.08103333333335588,8.10333333333559,109703.125,590,60,30,60,1.0,True,191,2026-04-21_0191,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0192,1228800,44266.558597697,44396.207863333,sell,0.0,600,64,10,252.875,252.75,0.125,600,600,0,1.0,252.8285166666667,27.889999999998963,0.04648333333333161,4.64833333333316,109703.125,590,60,30,60,1.0,True,192,2026-04-21_0192,lobster,10,0.01,10
twap,classical_control,test,2026-04-21,2026-04-21_0193,1235200,44397.545907091,44475.900111656,sell,0.0,600,64,10,252.755,252.43,0.32499999999998863,600,600,0,1.0,252.58353333333338,102.88000000001102,0.17146666666668503,17.146666666668505,109703.125,590,60,30,60,1.0,True,193,2026-04-21_0193,lobster,10,0.01,10
